LakeID,Lake_Name,Sample_Date,Info_Type,Ammonia_mg.L,Calcium_mg.L,Extracted_Chl_ug.L,Secchi_Depth_m,TN_mg.L,TDN_mg.L,pH,TP_mg.L,Conductance_umho.cm,Temperature_Water_C,True_Color_PTU
0703CAZ0153,Cazenovia Lake,07/09/2017,BS,0.135,,,,,,,0.0462,,15,
0703CAZ0153,Cazenovia Lake,07/24/2017,OW,0.023,,4.4,3.9,0.488,,7.33,0.019,261.8,24,5
0703CAZ0153,Cazenovia Lake,07/24/2017,BS,0.017,,,,,,,0.0205,,17,
0703CAZ0153,Cazenovia Lake,07/31/2017,OW,0.069,32.2,3.1,3.75,0.476,,7.76,0.0262,271.5,24,5
0703CAZ0153,Cazenovia Lake,07/31/2017,BS,0.196,,,,,,,0.089,,15,
0703CAZ0153,Cazenovia Lake,08/14/2017,OW,0.007,,2.1,3.5,0.476,,7.5,0.0137,242.4,23,5
0703CAZ0153,Cazenovia Lake,08/14/2017,BS,0.027,,,,,,,0.019,,18,
0703CAZ0153,Cazenovia Lake,08/27/2017,OW,0.014,,2.2,3.5,0.304,,7.93,0.0162,261.4,23,6
0703CAZ0153,Cazenovia Lake,08/27/2017,BS,0.197,,,,,,,0.0813,,14,
0703CAZ0153,Cazenovia Lake,09/02/2017,OW,0.029,,3.6,3.8,0.363,,7.4,0.0193,136.2,19,4
0703CAZ0153,Cazenovia Lake,09/02/2017,BS,0.191,,,,,,,0.0822,,13,
0602EAR0146,Craine Lake,06/13/1988,OW,,,6.22,2.65,,,8.51,0.012,357,23,5
0602EAR0146,Craine Lake,06/22/1988,OW,,,5.12,3.05,,,8.28,0.01,344,25,4
0602EAR0146,Craine Lake,06/29/1988,OW,,,2.44,3.32,,,8.17,0.009,251,21,7
0602EAR0146,Craine Lake,07/07/1988,OW,,,2.67,3.2,,,8.4,0.009,343,25,6
0602EAR0146,Craine Lake,07/13/1988,OW,,,2.29,3.67,,,,0.017,,26,
0602EAR0146,Craine Lake,07/20/1988,OW,,,2.29,3.78,,,6.49,0.01,360,25,6
0602EAR0146,Craine Lake,07/29/1988,OW,,,5.03,3.09,,,8.31,0.025,330,26,4
0602EAR0146,Craine Lake,08/04/1988,OW,,,2.96,2.73,,,8.49,0.011,317,28,4
0602EAR0146,Craine Lake,08/10/1988,OW,,,4.66,2.35,,,8.3,0.012,300,27,5
0602EAR0146,Craine Lake,08/17/1988,OW,,,3.85,2.5,,,8.48,0.009,317,25,6
0602EAR0146,Craine Lake,08/25/1988,OW,,,4.07,2.39,,,8.38,0.012,312,21,6
0602EAR0146,Craine Lake,09/07/1988,OW,,,5.62,2.77,,,8.46,0.018,315,18,5
0602EAR0146,Craine Lake,09/15/1988,OW,,,2.44,2.99,,,8.52,0.009,316,16,5
0602EAR0146,Craine Lake,09/22/1988,OW,,,1.92,3.02,,,8.52,0.012,305,17,2
0602EAR0146,Craine Lake,07/10/1989,OW,,,2.29,2.68,,,8.37,0.015,351,24,3
0602EAR0146,Craine Lake,07/17/1989,OW,,,4.57,2.29,,,8.3,0.01,357,23,2
0602EAR0146,Craine Lake,07/24/1989,OW,,,2.9,2.21,,,8.48,0.012,332,25,7
0602EAR0146,Craine Lake,07/31/1989,OW,,,1.44,3.23,,,8.44,0.01,351,24,7
0602EAR0146,Craine Lake,08/07/1989,OW,,,3.03,2.97,,,8.45,0.008,344,21,3
0602EAR0146,Craine Lake,09/04/1989,OW,,,5.55,1.85,,,8.4,0.013,329,20,3
0602EAR0146,Craine Lake,09/18/1989,OW,,,2.35,3.08,,,8.28,,322,18,5
0602EAR0146,Craine Lake,09/25/1989,OW,,,1.25,2.99,,,8.11,0.01,324,15,2
0602EAR0146,Craine Lake,07/04/1990,OW,,,2.43,2.47,,,8.33,0.011,329,23,
0602EAR0146,Craine Lake,08/08/1990,OW,,,2.78,3.02,,,8.34,0.006,253,23,4
0602EAR0146,Craine Lake,09/06/1990,OW,,,3.27,2.96,,,8.34,0.006,273,24,5
0602EAR0146,Craine Lake,09/27/1990,OW,,,2.92,2.84,,,8.14,0.009,280,15,4
0602EAR0146,Craine Lake,10/09/1990,OW,,,3.19,3.17,,,8.35,0.009,273,17,7
0602EAR0146,Craine Lake,07/03/1991,OW,,,3.9,2.39,,,8.3,0.009,297,22,4
0602EAR0146,Craine Lake,07/17/1991,OW,,,4.73,2.61,,,8.25,0.01,230,22,6
0602EAR0146,Craine Lake,08/01/1991,OW,,,6.14,2.32,,,8.26,0.014,275,24,2
0602EAR0146,Craine Lake,08/22/1991,OW,,,5.58,2.82,,,8.49,0.007,261,23,8
0602EAR0146,Craine Lake,08/29/1991,OW,,,5.37,1.88,,,8.47,0.009,258,23,8
0602EAR0146,Craine Lake,09/11/1991,OW,,,7.29,1.68,,,8.43,0.01,252,21,7
0602EAR0146,Craine Lake,09/25/1991,OW,,,5.77,2.76,,,8.52,0.012,259,15,4
0602EAR0146,Craine Lake,10/10/1991,OW,,,4.39,2.88,,,8.49,0.011,271,16,6
0602EAR0146,Craine Lake,07/15/1992,OW,,,,1.275,,,8.21,0.021,227,24,
0602EAR0146,Craine Lake,07/22/1992,OW,,,13.9,1.25,,,8.33,0.017,220,22,5
0602EAR0146,Craine Lake,08/05/1992,OW,,,14.4,0.99,,,8.16,0.018,212,22,5
0602EAR0146,Craine Lake,08/19/1992,OW,,,6.09,1.78,,,8.34,0.014,214,19,7
0602EAR0146,Craine Lake,09/01/1992,OW,,,12.7,1.28,,,8.32,0.018,231,18,6
0602EAR0146,Craine Lake,09/15/1992,OW,,,5.92,1.52,,,8.37,0.014,237,21,9
0602EAR0146,Craine Lake,09/30/1992,OW,,,2.52,2.09,,,8.5,0.01,262,13,7
0602EAR0146,Craine Lake,10/13/1992,OW,,,5.1,1.98,,,8.47,0.009,268,18,6
0602EAR0146,Craine Lake,06/28/1993,OW,,,5.4,1.5,,,8.36,0.01,321,,3
0602EAR0146,Craine Lake,07/12/1993,OW,,,4.01,2.16,,,8.46,0.008,305,27,2
0602EAR0146,Craine Lake,07/26/1993,OW,,,8.8,1.945,,,8.39,0.01,,23,2
0602EAR0146,Craine Lake,08/09/1993,OW,,,6.97,2.635,,,8.47,0.009,292,23,4
0602EAR0146,Craine Lake,08/23/1993,OW,,,3.67,2.83,,,8.46,0.007,289,22,2
0602EAR0146,Craine Lake,09/08/1993,OW,,,5.65,2.665,,,8.42,0.007,288,22,4
0602EAR0146,Craine Lake,09/20/1993,OW,,,6.12,2.165,,,8.5,0.009,294,12,2
0602EAR0146,Craine Lake,10/04/1993,OW,,,10.7,1.765,,,8.38,0.01,304,10,3
0602EAR0146,Craine Lake,06/03/1994,OW,,,7.17,0.9,,,8.35,0.02,353,18,4
0602EAR0146,Craine Lake,06/20/1994,OW,,,2.67,,,,8.38,0.011,324,,2
0602EAR0146,Craine Lake,06/20/1994,BS,,,,,,,,0.048,,11,
0602EAR0146,Craine Lake,07/08/1994,OW,,,2.18,2.72,,,8.3,0.008,308,24.5,2
0602EAR0146,Craine Lake,07/18/1994,OW,,,3.96,2.715,,,8.35,0.006,308,25,3
0602EAR0146,Craine Lake,07/18/1994,BS,,,,,,,,0.044,,,
0602EAR0146,Craine Lake,08/04/1994,OW,,,2.12,3.45,,,8.4,0.007,307,25,2
0602EAR0146,Craine Lake,08/15/1994,OW,,,3.65,2.965,,,8.4,0.005,306,18,2
0602EAR0146,Craine Lake,08/15/1994,BS,,,,,,,,0.018,,,
0602EAR0146,Craine Lake,09/19/1994,OW,,,3.19,2.56,,,8.37,0.008,306,19,2
0602EAR0146,Craine Lake,10/03/1994,OW,,,6.46,1.8,,,8.38,0.011,315,15,5
0602EAR0146,Craine Lake,10/03/1994,BS,,,,,,,,0.024,,13,
0602EAR0146,Craine Lake,07/01/1996,OW,,,6.8,0.91,,,8.37,0.012,309,22,5
0602EAR0146,Craine Lake,07/01/1996,BS,,,,,,,,0.015,,,
0602EAR0146,Craine Lake,07/15/1996,OW,,,6.9,2.1,,,5.72,0.01,296,23,1
0602EAR0146,Craine Lake,07/29/1996,OW,,,2,2.65,,,8.28,0.009,294,23,5
0602EAR0146,Craine Lake,07/29/1996,BS,,,,3.1,,,,0.071,,,
0602EAR0146,Craine Lake,08/12/1996,OW,,,3.9,3.15,,,7.12,0.011,310,22.5,5
0602EAR0146,Craine Lake,08/26/1996,OW,,,3.8,2.55,,,8.47,0.01,294,24,5
0602EAR0146,Craine Lake,08/26/1996,BS,,,,,,,,0.042,,,
0602EAR0146,Craine Lake,09/16/1996,OW,,,12.5,1.85,,,8.35,0.008,289,19.5,5
0602EAR0146,Craine Lake,09/23/1996,OW,,,12.9,1.71,,,8.43,0.012,286,12,5
0602EAR0146,Craine Lake,09/23/1996,BS,,,,,,,,0.14,,,
0602EAR0146,Craine Lake,10/09/1996,OW,,,15.2,1.5,,,8.42,0.018,286,13,5
0602EAR0146,Craine Lake,06/09/1997,OW,,,0.64,4.7,,,8.34,0.011,349,19,5
0602EAR0146,Craine Lake,06/09/1997,BS,,,,,,,,0.062,,,
0602EAR0146,Craine Lake,06/30/1997,OW,,,1.67,6.175,,,8.33,0.007,342,24,5
0602EAR0146,Craine Lake,07/07/1997,OW,,,1.26,5.8,,,8.26,0.008,341,23,5
0602EAR0146,Craine Lake,07/07/1997,BS,,,,,,,,0.044,,,
0602EAR0146,Craine Lake,07/22/1997,OW,,,2.85,5.65,,,8.25,0.016,334,24,5
0602EAR0146,Craine Lake,08/04/1997,OW,,,3.48,2.8,,,8.43,0.008,325,24,5
0602EAR0146,Craine Lake,08/04/1997,BS,,,,,,,,0.035,,,
0602EAR0146,Craine Lake,08/18/1997,OW,,,3.24,1.98,,,8.39,0.01,314,23,5
0602EAR0146,Craine Lake,09/01/1997,OW,,,3.06,2.27,,,8.35,0.009,312,22,4
0602EAR0146,Craine Lake,09/15/1997,OW,,,5,2.175,,,8.35,0.009,313,19,3
0602EAR0146,Craine Lake,09/15/1997,BS,,,,,,,,0.026,,,
0602EAR0146,Craine Lake,06/09/1998,OW,,,8.44,2.728658537,,,8.44,0.01,344,16,4
0602EAR0146,Craine Lake,06/23/1998,OW,,,1.49,3.795731707,,,8.41,,329,26.5,2
0602EAR0146,Craine Lake,07/07/1998,OW,,,4,2.37804878,,,8.34,,320,22.5,2
0602EAR0146,Craine Lake,07/07/1998,BS,,,,,,,,,,,
0602EAR0146,Craine Lake,07/20/1998,OW,,,2.85,1.951219512,,,8.35,,304,24,1
0602EAR0146,Craine Lake,08/03/1998,OW,,,2.25,1.738658537,,,8.36,,304,24,2
0602EAR0146,Craine Lake,08/03/1998,BS,,,,,,,,,,,
0602EAR0146,Craine Lake,08/18/1998,OW,,,3.87,2.103658537,,,8.39,,292,24,1
0602EAR0146,Craine Lake,08/31/1998,OW,,,3.45,2.682926829,,,8.32,,293,23.5,5
0602EAR0146,Craine Lake,08/31/1998,BS,,,,,,,,,,,
0602EAR0146,Craine Lake,09/15/1998,OW,,,4.14,3.445121951,,,8.33,0.009,300,22,1
0602EAR0146,Craine Lake,09/15/1998,BS,,,,,,,,0.012,,,
0602EAR0146,Craine Lake,08/01/2000,OW,,,3.05,2.35,,,8.11,0.014,314,23,0.5
0602EAR0146,Craine Lake,08/14/2000,OW,,,3.56,2.6,,,7.47,0.01,311,23,2
0602EAR0146,Craine Lake,08/28/2000,OW,,,3.17,2.45,,,8.46,0.011,301,23.5,5
0602EAR0146,Craine Lake,09/10/2000,OW,,,5.25,1.8,,,8.4,0.015,300,21,5
0602EAR0146,Craine Lake,06/06/2001,OW,,,2.08,1.786838415,,,8.31,0.016,335,17.5,5
0602EAR0146,Craine Lake,06/18/2001,OW,,,2.22,1.570121951,,,8.17,,322,22.5,2
0602EAR0146,Craine Lake,07/02/2001,OW,,,4.75,1.173780488,,,7.98,0.013,308,22,0.5
0602EAR0146,Craine Lake,07/19/2001,OW,,,4.28,1.75304878,,,8.09,0.013,290,24,3
0602EAR0146,Craine Lake,08/13/2001,OW,,,2.62,3.277439024,,,8.46,0.009,277,26,1
0602EAR0146,Craine Lake,08/27/2001,OW,,,4,3.262195122,,,8.33,0.008,282,24,1
0602EAR0146,Craine Lake,09/11/2001,OW,,,5.8,1.81402439,,,8.53,0.01,276,22,6
0602EAR0146,Craine Lake,09/21/2001,OW,,,7.35,1.728337612,,,8.3,0.013,280,20,2
0602EAR0146,Craine Lake,09/01/2007,OW,0.0171,,,,0.7106,,,0.0162,,,
0602EAR0146,Craine Lake,09/15/2007,OW,0.006,,,,0.99934,,,0.0941,,,
0602EAR0146,Craine Lake,07/10/2009,BS,0.31322,,,,,,,0.0504,,,
0602EAR0146,Craine Lake,07/10/2009,OW,0.064,54.3,0.73,7.7,0.636,,7.71,0.009,212.9,22.4,69
0602EAR0146,Craine Lake,07/19/2009,BS,0.654,,,,,,,0.0253,,,
0602EAR0146,Craine Lake,07/19/2009,OW,0.055,,2.15,4.75,0.686,,7.16,0.0189,191.1,22.7,54
0602EAR0146,Craine Lake,08/03/2009,BS,0.835,,,,,,,0.0378,,,
0602EAR0146,Craine Lake,08/03/2009,OW,0.045,,,6.25,0.737,,7.47,0.0085,195.4,24.5,65
0602EAR0146,Craine Lake,08/17/2009,BS,2.584,,,,,,,0.2281,,,
0602EAR0146,Craine Lake,08/17/2009,OW,0.024,,2.4,5.55,0.475,,8.49,0.0149,214.5,27,9
0602EAR0146,Craine Lake,08/31/2009,BS,0.549,,,,,,,0.0269,,,
0602EAR0146,Craine Lake,08/31/2009,OW,0.075,33.9,1.7,4.045,0.459,,7.9,0.0093,236,23.2,21
0602EAR0146,Craine Lake,09/14/2009,BS,5.834,,,,,,,0.5489,,,
0602EAR0146,Craine Lake,09/14/2009,OW,0.104,,0.1,3.96,0.498,,7.93,0.0147,331.9,22,19
0602EAR0146,Craine Lake,09/27/2009,BS,0.172,,,,,,,0.0134,,,
0602EAR0146,Craine Lake,09/27/2009,OW,0.16,,1,,0.539,,7.45,0.0111,227.1,,10
0602EAR0146,Craine Lake,10/10/2009,BS,0.26,,,,,,,0.0252,,,
0602EAR0146,Craine Lake,10/10/2009,OW,0.202,,0.3,,0.602,,7.76,0.0125,228.3,,12
0602EAR0146,Craine Lake,05/26/2010,BS,0.466,,,,,,,0.0502,,,
0602EAR0146,Craine Lake,05/26/2010,OW,0.079,58.062,1.1,5.1,3.086,,8.31,0.0124,366.7,26,7
0602EAR0146,Craine Lake,06/10/2010,BS,0.577,,,,,,,0.0679,,,
0602EAR0146,Craine Lake,06/10/2010,OW,0.048,,0.3,4.35,2.626,,8.34,0.0135,370.1,20.5,1
0602EAR0146,Craine Lake,07/01/2010,BS,0.445,,,,,,,0.0569,,,
0602EAR0146,Craine Lake,07/01/2010,OW,0.012,,2,2.25,0.374,,8.27,0.0121,292.8,24,11
0602EAR0146,Craine Lake,07/14/2010,BS,0.203,,,,,,,0.0185,,,
0602EAR0146,Craine Lake,07/14/2010,OW,0.012,,2,1.75,0.41,,8.4,0.013,266.3,27,5
0602EAR0146,Craine Lake,07/28/2010,BS,0.335,,,,,,,0.0302,,,
0602EAR0146,Craine Lake,07/28/2010,OW,0.019,32.9,2.1,2.225,0.353,,8.27,0.0117,262.3,26,12
0602EAR0146,Craine Lake,08/11/2010,BS,0.37,,,,,,,0.0295,,,
0602EAR0146,Craine Lake,08/11/2010,OW,0.019,,1.7,2.825,0.367,,8.39,0.0116,271.6,27,7
0602EAR0146,Craine Lake,08/26/2010,BS,0.102,,,,,,,0.0152,,,
0602EAR0146,Craine Lake,08/26/2010,OW,0.049,,2.2,1.85,0.61,,8.08,0.0166,277.2,23,12
0602EAR0146,Craine Lake,09/07/2010,BS,0.955,,,,,,,0.0681,,,
0602EAR0146,Craine Lake,09/07/2010,OW,0.022,,0.8,2.225,0.385,,8.2,0.0115,289.6,23,17
0602EAR0146,Craine Lake,06/21/2011,BS,0.502,,,,,,,0.0424,,,
0602EAR0146,Craine Lake,06/21/2011,OW,0,62.8,1.9,2.8,0.867,,7.69,0.0132,298.7,26,25
0602EAR0146,Craine Lake,07/04/2011,OW,0.039,,0.9,2.65,0.718,,7.61,0.0101,289.3,26,15
0602EAR0146,Craine Lake,07/04/2011,BS,0.065,,,,,,,0.0137,,,
0602EAR0146,Craine Lake,07/20/2011,BS,0.333,,,,,,,0.0323,,,
0602EAR0146,Craine Lake,07/20/2011,OW,0.044,,,3.2,0.693,,7.51,0.0098,296.2,,6
0602EAR0146,Craine Lake,07/20/2011,SB,,,,,,,,,,,
0602EAR0146,Craine Lake,08/15/2011,BS,0.813,,,,,,,0.0349,,,
0602EAR0146,Craine Lake,08/15/2011,OW,0.065,,,1.4,0.699,,7.43,0.0126,258.6,24.5,50
0602EAR0146,Craine Lake,08/30/2011,OW,0.097,39.4,0.4,2.75,0.497,,7.38,0.0099,217.3,21.5,18
0602EAR0146,Craine Lake,08/30/2011,BS,1.283,,,,,,,0.0497,,,
0602EAR0146,Craine Lake,08/30/2011,SB,,,,,,,,,,,
0602EAR0146,Craine Lake,09/12/2011,OW,0,,4.2,1.7,0.477,,7.3,0.0083,289.8,28,37
0602EAR0146,Craine Lake,09/12/2011,BS,0.069,,,,,,,0.0119,,,
0602EAR0146,Craine Lake,09/26/2011,BS,1.746,,,,,,,0.05,,,
0602EAR0146,Craine Lake,09/26/2011,OW,0.075,,1.2,3.45,0.774,,7.17,0.012,286.5,21,52
0602EAR0146,Craine Lake,10/10/2011,BS,4.072,,,,,,,0.0981,,,
0602EAR0146,Craine Lake,10/10/2011,OW,0.186,,1,4.5,1.141,,7.14,0.0103,271.1,18,67
0602EAR0146,Craine Lake,10/10/2011,SB,,,,,,,,,,,
0602EAR0146,Craine Lake,06/05/2012,OW,0.064,57.7,1.2,3.8,1.522,,7.31,0.0117,301.5,20,53
0602EAR0146,Craine Lake,06/05/2012,BS,0.341,,,,,,,0.0244,,,
0602EAR0146,Craine Lake,06/05/2012,SB,,,,,,,,,,,
0602EAR0146,Craine Lake,06/17/2012,OW,0.061,,0.05,6.65,1.11,,7.21,0.0366,302.5,24.5,30
0602EAR0146,Craine Lake,06/17/2012,BS,0.057,,,,,,,0.0107,,,
0602EAR0146,Craine Lake,07/02/2012,OW,0.033,,2.5,4.05,0.823,,7.67,0.0275,278.3,,28
0602EAR0146,Craine Lake,07/02/2012,BS,0.067,,,,,,,0.0204,,,
0602EAR0146,Craine Lake,07/02/2012,SB,,,,,,,,,,,
0602EAR0146,Craine Lake,07/02/2012,SB,,,,,,,,,,,
0602EAR0146,Craine Lake,07/07/2012,RT,,,,,,,,,,,
0602EAR0146,Craine Lake,07/16/2012,OW,0.031,,0.3,2.2,0.683,,8.13,0.0519,279.3,25,21
0602EAR0146,Craine Lake,07/16/2012,BS,0.031,,,,,,,0.0126,,,
0602EAR0146,Craine Lake,07/29/2012,OW,0.035382,35.3,1.3,2.55,0.681,,7.75,0.0124,270,26.1,42
0602EAR0146,Craine Lake,07/29/2012,BS,2.784258,,,,,,,0.0785,,,
0602EAR0146,Craine Lake,07/29/2012,SB,,,,,,,,,,,
0602EAR0146,Craine Lake,08/11/2012,OW,0.061,,2,3.05,0.558,,7.81,0.0101,279.4,25.4,29
0602EAR0146,Craine Lake,08/11/2012,BS,1.046,,,,,,,0.0949,,,
0602EAR0146,Craine Lake,08/26/2012,OW,0.073,,0.4,3.35,0.471,,7.82,0.0138,264.8,23.9,38
0602EAR0146,Craine Lake,08/26/2012,BS,4.644894,,,,,,,0.1655,,,
0602EAR0146,Craine Lake,08/26/2012,SB,,,,,,,,,,,
0602EAR0146,Craine Lake,09/09/2012,OW,0.065842,,1.3,2.7,0.482,,7.46,0.0156,246,24.4,7
0602EAR0146,Craine Lake,09/09/2012,BS,3.733465,,,,,,,0.1434,,,
0602EAR0146,Craine Lake,09/09/2012,SB,,,,,,,,,,,
0602EAR0146,Craine Lake,09/09/2012,RT,,,,,,,,,,,
0602EAR0146,Craine Lake,05/27/2013,OW,0,57.8,0.4,4.28,2.003,,7.58,0.0094,294.9,17.8,31
0602EAR0146,Craine Lake,05/27/2013,BS,0,,,,,,,0.0624,,,
0602EAR0146,Craine Lake,05/28/2013,SB,,,,,,,,,,,
0602EAR0146,Craine Lake,06/10/2013,BS,0,,,,,,,0.0203,,13,
0602EAR0146,Craine Lake,06/10/2013,OW,0,,1,5.75,2.021,,7.4,0.0084,257.1,20,25
0602EAR0146,Craine Lake,06/11/2013,SB,,,,,,,,,,,
0602EAR0146,Craine Lake,06/24/2013,BS,0.323,,,,,,,0.0265,,21.9,
0602EAR0146,Craine Lake,06/24/2013,OW,0.05,,0.1,6.35,1.645,,7.55,0.007,273.9,25,12
0602EAR0146,Craine Lake,06/25/2013,SB,,,,,,,,,,,
0602EAR0146,Craine Lake,07/08/2013,OW,0,,0.3,4.1,1.403254,,7.66,0.0116,276,27,14
0602EAR0146,Craine Lake,07/08/2013,BS,0,,,,,,,0.0373,,23,
0602EAR0146,Craine Lake,07/08/2013,SB,,,,,,,,,,,
0602EAR0146,Craine Lake,07/16/2013,SB,,,,,,,,,,,
0602EAR0146,Craine Lake,07/16/2013,SB,,,,,,,,,,,
0602EAR0146,Craine Lake,07/22/2013,BS,0.405,,,,,,,0.0189,,24,
0602EAR0146,Craine Lake,07/22/2013,OW,0.021,,0.7,2.55,1.282,,7.48,0.0105,299.4,28,20
0602EAR0146,Craine Lake,07/22/2013,SB,,,,,,,,,,,
0602EAR0146,Craine Lake,08/05/2013,OW,0,,3,2.95,1.478091,,7.7,0.0095,277.7,23.8,22
0602EAR0146,Craine Lake,08/05/2013,BS,0,,,,,,,0.0374,,19,
0602EAR0146,Craine Lake,08/05/2013,SB,,,,,,,,,,,
0602EAR0146,Craine Lake,08/19/2013,BS,0.832,,,,,,,0.0843,,19.9,
0602EAR0146,Craine Lake,08/19/2013,OW,0.038,,1.5,3.9,1.181,,7.72,0.0119,282.1,10,16
0602EAR0146,Craine Lake,08/19/2013,SB,,,,,,,,,,,
0602EAR0146,Craine Lake,09/01/2013,OW,0,,2.9,3.85,1.08971,,7.51,0.0222,273.4,26,19
0602EAR0146,Craine Lake,09/01/2013,BS,0,,,,,,,0.0869,,23.5,
0602EAR0146,Craine Lake,09/01/2013,SB,,,,,,,,,,,
0602EAR0146,Craine Lake,07/01/2014,RT,,,,,,,,,,,
0602EAR0146,Craine Lake,07/12/2014,SB,,,,2.75,,,,,,,
0602EAR0146,Craine Lake,08/07/2014,RT,,,,,,,,,,,
0602EAR0146,Craine Lake,08/11/2014,SB,,,,,,,,,,,
0602EAR0146,Craine Lake,09/03/2014,RT,,,,,,,,,,,
0602EAR0146,Craine Lake,09/08/2014,SB,,,,,,,,,,,
0602EAR0146,Craine Lake,06/02/2015,OW,0.096,14.3,0.6,4.4,1.12,,7.46,0.014,311.2,24,9
0602EAR0146,Craine Lake,06/02/2015,BS,2.289,,,,,,,0.0284,,25,
0602EAR0146,Craine Lake,06/16/2015,OW,0,,4.8,2,1.074,,7.45,0.0181,301.3,22,4
0602EAR0146,Craine Lake,06/16/2015,BS,0,,,,,,,0.0348,,20,
0602EAR0146,Craine Lake,07/01/2015,OW,0.058,,3.3,2.1,0.903,,7.55,0.007,333.9,25,11
0602EAR0146,Craine Lake,07/01/2015,BS,1.9,,,,,,,0.1032,,22,
0602EAR0146,Craine Lake,07/13/2015,OW,0,,1.9,2.3,0.681,,7.58,0.0103,263.1,26,7
0602EAR0146,Craine Lake,07/13/2015,BS,0,,,,,,,0.0606,,14,
0602EAR0146,Craine Lake,07/27/2015,OW,0.032,18.7,2.9,2,0.576,,7.59,0.0097,257,25,6
0602EAR0146,Craine Lake,07/27/2015,BS,1.027,,,,,,,0.082,,18,
0602EAR0146,Craine Lake,07/29/2015,SB,,,,,,,,,,,
0602EAR0146,Craine Lake,07/29/2015,SB,,,,,,,,,,,
0602EAR0146,Craine Lake,08/10/2015,OW,0,,1.6,2.4,0.66,,7.98,0.0103,278.4,16,9
0602EAR0146,Craine Lake,08/10/2015,BS,0,,,,,,,0.0386,,20,
0602EAR0146,Craine Lake,08/25/2015,OW,0.051,,3.8,2.4,0.652,,8,0.0093,229.3,25,9
0602EAR0146,Craine Lake,08/25/2015,BS,4.475,,,,,,,0.0527,,17,
0602EAR0146,Craine Lake,08/25/2015,SB,,,,,,,,,,,
0602EAR0146,Craine Lake,09/07/2015,OW,0,,1.9,1.7,0.416,,8,0.0124,251.1,26,7
0602EAR0146,Craine Lake,09/07/2015,BS,0,,,,,,,0.034,,17,
0602EAR0146,Craine Lake,09/09/2015,SB,,,,,,,,,,,
0602EAR0146,Craine Lake,06/07/2016,OW,0.07,,0.7,2.6,1.076,,7.72,0.0097,293.9,24,11
0602EAR0146,Craine Lake,06/07/2016,BS,0.208,,,,,,,0.0404,,18,
0602EAR0146,Craine Lake,06/20/2016,RT,,,,,,,,,,,
0602EAR0146,Craine Lake,06/20/2016,OW,,,1.4,2.55,0.94,,7.67,0.0116,260.3,24,17
0602EAR0146,Craine Lake,06/20/2016,BS,,,,,,,,0.0604,,20,
0602EAR0146,Craine Lake,07/05/2016,OW,0.265,,4.2,4.15,0.635,,7.46,0.0146,348.7,30,15
0602EAR0146,Craine Lake,07/05/2016,BS,0.138,,,,,,,0.0321,,25,
0602EAR0146,Craine Lake,07/19/2016,OW,,,1.8,2.5,0.378,,7.57,0.0098,211.8,27,16
0602EAR0146,Craine Lake,07/19/2016,BS,,,,,,,,0.0124,,21,
0602EAR0146,Craine Lake,08/01/2016,OW,0.149,,2.1,3.25,0.511,,7.69,0.0093,228.8,26,14
0602EAR0146,Craine Lake,08/01/2016,BS,0.63,,,,,,,0.0561,,19,
0602EAR0146,Craine Lake,08/08/2016,sb,,,,,,,,,,,
0602EAR0146,Craine Lake,08/15/2016,OW,,,2,2.45,0.369,,7.58,0.0122,219,28,15
0602EAR0146,Craine Lake,08/15/2016,BS,,,,,,,,0.0428,,24,
0602EAR0146,Craine Lake,08/29/2016,OW,0.016,,2.5,1.85,0.37,,8.41,0.0072,221.6,26,17
0602EAR0146,Craine Lake,08/29/2016,BS,0.353,,,,,,,0.0537,,20,
0602EAR0146,Craine Lake,09/07/2016,SB,,,,,,,,,,,
0602EAR0146,Craine Lake,09/11/2016,OW,,,2.4,2.45,0.439,,8.17,0.0126,216.3,26,16
0602EAR0146,Craine Lake,09/11/2016,BS,,,,,,,,0.1233,,18,
0602EAR0146,Craine Lake,09/22/2016,RT,,,,,,,,,,,
0602EAR0146,Craine Lake,05/29/2017,OW,0.1,20.2,4.5,2.35,0.894,,7.07,0.0111,278.6,19,6
0602EAR0146,Craine Lake,05/29/2017,BS,0.094,,,,,,,0.0196,,16,
0602EAR0146,Craine Lake,06/18/2017,OW,0.006,,1.1,,1.198,,7.76,0.0079,240.6,24,5
0602EAR0146,Craine Lake,06/18/2017,BS,0.678,,,,,,,0.0459,,22,
0602EAR0146,Craine Lake,07/03/2017,OW,0.052,,0.9,3.35,1.161,,6.83,0.0092,251.2,24,4
0602EAR0146,Craine Lake,07/03/2017,BS,0.055,,,,,,,0.0257,,20,
0602EAR0146,Craine Lake,07/18/2017,SB,,,,,,,,,,,
0602EAR0146,Craine Lake,07/18/2017,SB,,,,,,,,,,,
0602EAR0146,Craine Lake,07/18/2017,ow,0.016,,2.4,3.35,0.893,,7.62,0.0087,259.8,24,5
0602EAR0146,Craine Lake,07/18/2017,BS,0.539,,,,,,,0.0358,,21,
0602EAR0146,Craine Lake,07/23/2017,SB,,,,,,,,,,,
0602EAR0146,Craine Lake,07/31/2017,OW,0.067,28.5,3.4,3.55,0.783,,7.84,0.0089,239.2,24,5
0602EAR0146,Craine Lake,07/31/2017,BS,0.251,,,,,,,0.0345,,22,
0602EAR0146,Craine Lake,08/06/2017,SB,,,,,,,,,,,
